frame,x_raw,y_raw,r,sig_raw,peak,mass,mean,std,A,x,y,sig_x,sig_y,phi,area,dist_err,sigx_to_sigraw,sigy_to_sigraw,particle,delta_area,D,alpha,dist_to_boundary,dist_to_53bp1,sort_flag_boundary,sort_flag_53bp1
22,296,324,4,4,124,6635,81.9135802469136,24.7012757859475,128.49674340558,295.969481204377,324.263064191466,3.69064528163205,3.67038931741305,1.67815757703952,42.5563440032198,0.264828559105097,0.922661320408012,0.917597329353262,16,0.104636956729692,64423.5584619684,0.816868401389645,-87,-3,True,True
23,296,323,4,4,131,6758,83.4320987654321,27.1533997469452,134.772954173977,295.557966414395,323.39903242472,3.45188776725496,3.71762378500745,0.017554604467635,40.3154932464576,0.595500265978971,0.862971941813741,0.929405946251861,16,0.052656091806022,64423.5584619684,0.816868401389645,-87,-3,True,True
24,293,323,4,4,133,6526,80.5679012345679,28.8623545969336,136.350520254568,293.557537099093,322.778357621516,3.26700127133177,3.54173912197145,5.509290941828,36.3509482942205,0.599977466914674,0.816750317832942,0.885434780492863,16,0.098337999438601,64423.5584619684,0.816868401389645,-84,-3,True,True
25,295,324,4,4,147,7013,86.5802469135802,30.8680442047347,147.332417548174,294.793822174525,323.888514779103,3.57006116859115,3.16396357685841,-0.022667034030576,35.4859964922892,0.234389099994072,0.892515292147788,0.790990894214602,16,0.023794476967437,64423.5584619684,0.816868401389645,-87,-3,True,True
26,295,324,4,4,139,6764,83.5061728395062,28.6188763817317,140.145009676146,294.780647564559,324.044634261275,3.28729997321582,3.51977084036068,0.324473520165554,36.3499315964152,0.223847511072455,0.821824993303956,0.87994271009017,16,0.02434580368382,64423.5584619684,0.816868401389645,-84,-3,True,True
27,296,324,4,4,130,6621,81.7407407407407,27.5007419777694,135.005414158906,295.791860337364,324.228599647278,3.25640564506418,3.71056958091336,3.71580034766305,37.960240175239,0.309160019888911,0.814101411266044,0.927642395228339,16,0.044300181818845,64423.5584619684,0.816868401389645,-87,-3,True,True
28,296,324,4,4,147,7053,87.0740740740741,32.4013327639991,151.179446656514,296.142094945505,323.953925578483,3.56009198109183,3.04283753673223,-2.15635926586473,34.032186823223,0.149378130448684,0.890022995272957,0.760709384183056,16,0.103478095340877,64423.5584619684,0.816868401389645,-87,-3,True,True
29,296,324,4,4,142,7028,86.7654320987654,29.138355192629,143.611093632614,296.224096201514,323.898734856941,3.72789059758678,3.22081563761871,-6.77344911049645,37.7206265127014,0.245914084044923,0.931972649396695,0.805203909404678,16,0.108380919176241,64423.5584619684,0.816868401389645,-87,-3,True,True
30,296,324,4,4,126,6386,78.8395061728395,26.6803005841821,129.693940536589,295.861124723083,323.440722308753,3.30923150542354,3.71782531524685,3.55093626194933,38.6514688952271,0.576261987697265,0.827307876355885,0.929456328811713,16,0.024677277887001,64423.5584619684,0.816868401389645,-87,-3,True,True
31,296,324,4,4,135,6808,84.0493827160494,28.973338631763,139.572885101735,296.349384731119,324.424473882606,3.38913179701834,3.55042947268889,2.72085964612982,37.8023867345837,0.549770649774949,0.847282949254584,0.887607368172222,16,0.021967655691045,64423.5584619684,0.816868401389645,-87,-3,True,True
32,296,325,4,4,127,6658,82.1975308641975,23.9466587030252,128.260294483789,296.131500187902,324.922879768331,3.6616061057627,3.73140849679953,-19.0273607794142,42.9234174872189,0.152446152955892,0.915401526440675,0.932852124199883,16,0.135468450407399,64423.5584619684,0.816868401389645,-87,-3,True,True
33,296,324,4,4,154,7661,94.5802469135802,32.8993467598216,158.343116335795,296.172595710051,324.543450725153,3.24347645532533,3.65365891260228,-0.160747555396641,37.229621740283,0.570199938440613,0.810869113831333,0.91341472815057,16,0.132650102910174,64423.5584619684,0.816868401389645,-87,-3,True,True
34,296,325,4,4,154,7245,89.4444444444444,32.8174900673557,154.009988087043,295.795074558045,325.35261215676,3.4923334801284,3.15992910490848,5.28529079606811,34.6691280632489,0.40783546909895,0.873083370032099,0.789982276227119,16,0.068775710236765,64423.5584619684,0.816868401389645,-87,-3,True,True
35,296,325,4,4,125,6883,84.9753086419753,25.0283667749867,131.486033131411,295.665672219536,325.183863882675,3.5966302566474,3.93034019888714,0.066306074436031,44.4094924217119,0.381550772693103,0.899157564161849,0.982585049721785,16,0.280952100690074,64423.5584619684,0.816868401389645,-87,-3,True,True
36,295,326,4,4,136,6713,82.8765432098765,29.03398720021,139.417147606573,295.459826068406,325.757988054162,3.64584943136812,3.2027431781965,-71.5719951244293,36.6834958695054,0.519624667537798,0.91146235784203,0.800685794549124,16,0.17397173736733,64423.5584619684,0.816868401389645,-87,-3,True,True
37,295,327,4,4,141,6666,82.2962962962963,29.3570798008032,140.566067843826,295.043836799886,326.666105839906,3.22373041232907,3.46583746934485,3.54183322702224,35.1007811540777,0.336759521274582,0.805932603082267,0.866459367336213,16,0.043145144101258,64423.5584619684,0.816868401389645,-87,-3,True,True
38,296,326,4,4,132,6739,83.1975308641975,27.9970985062304,137.399964510292,295.687217855498,326.287947934549,3.57143546219915,3.38071691195141,22.8569028257508,37.9316282373591,0.425143132286276,0.892858865549787,0.845179227987851,16,0.080649119199235,64423.5584619684,0.816868401389645,-87,-3,True,True
39,296,326,4,4,147,7221,89.1481481481481,28.9857824284665,145.513235816336,295.591296504087,326.06442903851,3.71117439707347,3.33755159153012,0.135267207332173,38.912508071605,0.413750708246637,0.927793599268368,0.834387897882531,16,0.02585915447942,64423.5584619684,0.816868401389645,-87,-3,True,True
40,295,326,4,4,124,6647,82.0617283950617,25.1225862075024,128.915810032849,295.498531297181,325.694511552913,3.62707169875236,3.77728295838062,2.88471439739012,43.0413151183477,0.58468508239287,0.906767924688091,0.944320739595155,16,0.106104881215704,64423.5584619684,0.816868401389645,-87,-3,True,True
41,296,324,4,4,143,6702,82.7407407407408,28.9293638588626,140.024491565359,295.867555861883,324.384327020875,3.57790191232947,3.19669079054867,-0.056231974005749,35.931796620436,0.406507944197831,0.894475478082368,0.799172697637168,16,0.165178932808238,64423.5584619684,0.816868401389645,-87,-3,True,True
42,297,324,4,4,135,6732,83.1111111111111,27.7644412429075,136.756752942761,296.761158683039,323.577086323957,3.42050959684514,3.56794651405321,10.1662188690863,38.3406102734193,0.485696563784804,0.855127399211286,0.891986628513302,16,0.067038497362898,64423.5584619684,0.816868401389645,-87,-3,True,True
43,297,324,4,4,145,7016,86.6172839506173,31.5193720174778,149.043609744924,296.835690292367,323.621584436456,3.2945102078869,3.35138817415463,-1.82321727462828,34.6868979871041,0.412548201735096,0.823627551971725,0.837847043538657,16,0.09529614318237,64423.5584619684,0.816868401389645,-87,-3,True,True
44,297,323,4,4,142,6979,86.1604938271605,28.9433063500386,142.803107953512,296.636807478323,323.108111335766,3.6467198642858,3.28256666185594,-0.285913517123931,37.6067523228625,0.378941774845444,0.911679966071449,0.820641665463985,16,0.084177441777699,64423.5584619684,0.816868401389645,-87,-3,True,True
45,296,323,4,4,146,6933,85.5925925925926,31.0351365103609,147.049288097067,296.364901408266,323.390302952511,3.28600688366959,3.38555860940162,-3.61689161227558,34.9501205537081,0.534312111497376,0.821501720917398,0.846389652350404,16,0.07064241406295,64423.5584619684,0.816868401389645,-87,-3,True,True
46,296,325,4,4,130,6847,84.5308641975309,27.0400190023643,135.845195202104,296.350896500772,324.755890074312,3.57721101544722,3.59587269591179,-21.861841375752,40.4109202267578,0.427455272599732,0.894302753861805,0.898968173977947,16,0.156245517512826,64423.5584619684,0.816868401389645,-87,-3,True,True
47,297,324,4,4,142,6823,84.2345679012346,30.1961781593395,143.604181000572,296.598692317939,324.440134003492,3.47457052463335,3.26446462757547,0.417735357027069,35.6338683339943,0.59562219293062,0.868642631158338,0.816116156893867,16,0.118211905741272,64423.5584619684,0.816868401389645,-87,-3,True,True
48,297,324,4,4,150,7299,90.1111111111111,32.0435660227882,152.169868193032,296.726488923256,324.465885260654,3.22663618292818,3.5981050603374,-0.010516805434518,36.4731869212451,0.540238267060022,0.806659045732046,0.899526265084351,16,0.023553956572549,64423.5584619684,0.816868401389645,-87,-3,True,True
49,296,325,4,4,140,7070,87.283950617284,28.5286230829654,142.800656678065,295.843425939656,325.003807889554,3.34592161575769,3.65857875961814,-5.2953929841571,38.457233928607,0.156620357538512,0.836480403939424,0.914644689904535,16,0.054397412862384,64423.5584619684,0.816868401389645,-87,-3,True,True
0,300,375,3,3,117,3842,78.4081632653061,20.8462969523704,117.580882505527,300.000313386473,375.231998109527,2.953457468634,3.09366177202065,-0.161750807330443,28.7047272566527,0.231998321190624,0.984485822877999,1.03122059067355,17,0,165765.520983663,1.04919492751625,-99,-3,True,True
1,301,376,3,3,125,4003,81.6938775510204,23.7943605749068,127.077593802121,301.225191652552,376.245018943673,2.9723861208495,2.81066368616687,1.94558010957496,26.2460517054576,0.332784559644559,0.990795373616498,0.936887895388956,17,0.08565402935941,165765.520983663,1.04919492751625,-99,-3,True,True
2,302,377,3.5,3.5,117,4898,60.4691358024691,28.5864883993513,120.274948840864,302.323494454725,376.708599415382,2.79394666421375,3.01827123995895,-5.3966203766898,26.4927016992067,0.435388289867255,0.798270475489642,0.862363211416844,17,0.009397603743113,165765.520983663,1.04919492751625,-102,-3,True,True
3,303,375,3,3,131,4011,81.8571428571429,25.3385243517954,130.875363423013,302.99657461032,374.733926126145,2.94303882849007,2.65250037587702,31.9459464042817,24.5245653296586,0.26609592188323,0.981012942830024,0.884166791959006,17,0.074289756926037,165765.520983663,1.04919492751625,-102,-3,True,True
4,303,375,3,3,123,3969,81,23.2141758239157,124.630769933848,303.40714969439,374.978281060913,2.76970069635261,3.1376118599899,0.025234918625312,27.30121221708,0.407728568973143,0.923233565450871,1.04587061999663,17,0.113219005111721,165765.520983663,1.04919492751625,-102,-3,True,True
5,304,375,3.5,3.5,115,4901,60.5061728395062,28.1166544630109,119.119504714037,303.58036627179,375.176615451164,2.79697617294428,3.07395194927238,-14.7226975614502,27.0106921967424,0.455286155556165,0.799136049412651,0.878271985506394,17,0.010641286475766,165765.520983663,1.04919492751625,-102,-3,True,True
6,304,373,3,3,117,3656,74.6122448979592,22.6173279485412,118.371580517651,304.036286093537,373.285021413358,2.89642601783308,2.74189808047591,15.0680301383788,24.9496018918857,0.287321921642966,0.965475339277694,0.913966026825305,17,0.076306460043451,165765.520983663,1.04919492751625,-102,-3,True,True
7,304,373,3,3,123,3859,78.7551020408163,22.117063882566,121.896924967782,304.038100204465,372.920714634849,2.79372869699282,2.99853502805938,2.31310801997052,26.3174149482457,0.08796473558965,0.931242898997608,0.999511676019793,17,0.054823041357019,165765.520983663,1.04919492751625,-102,-3,True,True
8,302,373,3,3,128,3930,80.2040816326531,25.7863906455314,129.442968650983,302.338353580668,373.38872241104,2.66295474233795,2.91205939559479,22.6843418552942,24.3620531879786,0.515352557377371,0.887651580779317,0.970686465198263,17,0.074299157577307,165765.520983663,1.04919492751625,-99,-3,True,True
9,302,373,3,3,121,3832,78.2040816326531,23.4241978425039,122.660619882104,302.301927556345,372.822664855593,3.119500205417,2.64795523838242,5.31597170509792,25.9504880891432,0.350154255610406,1.03983340180567,0.882651746127475,17,0.065201191743084,165765.520983663,1.04919492751625,-99,-3,True,True
10,304,372,3.5,3.5,118,5137,63.4197530864198,29.6634888841238,123.499259138149,303.5936593575,371.746924283779,2.78904272160441,3.15861801889711,14.8773532755047,27.6759251858328,0.478706628205254,0.796869349029832,0.902462291113461,17,0.066489581651124,165765.520983663,1.04919492751625,-102,-3,True,True
11,301,372,3,3,116,3792,77.3877551020408,21.3664015540427,117.580151951693,301.260965409785,372.062843007529,3.21589907581019,2.77088705820657,3.4897109283688,27.9943963930666,0.268425387583527,1.0719663586034,0.923629019402191,17,0.011507156674812,165765.520983663,1.04919492751625,-99,-3,True,True
12,300,370,3,3,122,3844,78.4489795918367,23.8952315493176,124.417013705985,300.366258387682,370.224709587507,2.85101250583759,2.81197498750334,-3.07001825860434,25.1860724515656,0.429697108746424,0.950337501945865,0.937324995834448,17,0.100317360019826,165765.520983663,1.04919492751625,-99,-3,True,True
13,300,370,3,3,118,3831,78.1836734693878,21.5213927451105,118.956826881987,300.220381204616,370.201372325615,2.83115289372188,3.12278083843663,3.55272707289006,27.7750405844897,0.298527534528013,0.943717631240625,1.04092694614554,17,0.102793642712768,165765.520983663,1.04919492751625,-99,-3,True,True
14,299,370,3,3,125,3886,79.3061224489796,24.9048836138967,127.288219253278,298.848073183378,370.319051808377,2.64909078912576,2.93855648109997,-5.26131757407777,24.4557371457605,0.353377721478419,0.883030263041919,0.979518827033324,17,0.119506699859972,165765.520983663,1.04919492751625,-99,-3,True,True
15,300,370,3.5,3.5,110,4752,58.6666666666667,26.90403613761,114.54912899343,299.705071945556,370.262238714833,3.16492393210783,2.75640649054,6.68646600022512,27.4066789854284,0.394653900088918,0.904263980602236,0.787544711582857,17,0.120664604059149,165765.520983663,1.04919492751625,-99,-3,True,True
16,300,371,3,3,118,3890,79.3877551020408,22.3824059243066,121.218872282607,300.154338799403,370.79976260866,3.21257717437249,2.74077628467591,-22.7216376411345,27.6615829868611,0.252815106138868,1.07085905812416,0.913592094891969,17,0.009300798596148,165765.520983663,1.04919492751625,-99,-3,True,True
17,300,370,3,3,118,3861,78.7959183673469,22.3350914453218,120.987432204254,300.277231310757,370.330001955156,2.84748549247894,3.05830740357214,0.099138739738743,27.3585155259185,0.43099708823941,0.949161830826313,1.01943580119071,17,0.010956258760988,165765.520983663,1.04919492751625,-99,-3,True,True
18,301,371,3,3,127,3829,78.1428571428571,26.7924753371889,128.738686164235,300.415770118863,370.619609460976,2.62315813053949,2.87656441544108,3.58512952703562,23.7054633296183,0.697152433971086,0.874386043513162,0.958854805147027,17,0.133525234321995,165765.520983663,1.04919492751625,-99,-3,True,True
19,300,370,3,3,130,4060,82.8571428571429,24.3620648566913,129.66540729573,299.938502231416,370.040656790563,2.7087885875061,3.0157661263626,6.79555805881398,25.6638993014553,0.073722114455003,0.9029295291687,1.0052553754542,17,0.082615384673372,165765.520983663,1.04919492751625,-99,-3,True,True
20,299,370,3,3,142,4154,84.7755102040816,29.1402416936473,141.881699129186,299.17468704323,370.353621419136,2.82474368515724,2.51155336732783,0.088491459851847,22.2880118470413,0.39441560712525,0.941581228385746,0.837184455775943,17,0.131542265450776,165765.520983663,1.04919492751625,-96,-3,True,True
21,299,371,3,3,127,3940,80.4081632653061,23.6366356659741,124.605592046792,299.342264465614,370.700687742507,3.24730960182512,2.64162146732151,6.8441788246685,26.9490930930983,0.454678778818364,1.08243653394171,0.880540489107169,17,0.209129521199344,165765.520983663,1.04919492751625,-99,-3,True,True
22,299,371,3,3,117,3695,75.4081632653061,22.9061246308929,118.469624871246,298.733547621153,370.548954789631,3.00054669666147,2.76503790179529,-0.015118427800019,26.0646172251942,0.523868926345426,1.00018223222049,0.921679300598432,17,0.032820246115466,165765.520983663,1.04919492751625,-96,-3,True,True
23,299,370,3,3,117,3691,75.3265306122449,23.0176398682881,119.571491517559,298.838292720064,370.29104619612,2.73882715466935,2.90911185720482,0.239930569600997,25.0308108428738,0.332952147702772,0.912942384889784,0.969703952401607,17,0.039663209836863,165765.520983663,1.04919492751625,-96,-3,True,True
24,299,370,3,3,122,3857,78.7142857142857,24.7608974154074,125.36767387539,299.417997169684,370.246940529289,2.99480712226974,2.67907821032019,-0.056146306016585,25.2060110402978,0.485490740250939,0.99826904075658,0.893026070106729,17,0.006999381623063,165765.520983663,1.04919492751625,-96,-3,True,True
25,299,370,3,3,118,3817,77.8979591836734,22.0502625260499,120.140707869005,299.190889646123,369.849450581928,2.97821789223374,2.85470581854045,-10.1003962532999,26.7096195087448,0.243113110051679,0.992739297411246,0.95156860618015,17,0.059652773540533,165765.520983663,1.04919492751625,-96,-3,True,True
26,299,370,3.5,3.5,115,4911,60.6296296296296,26.6765928028024,116.535787559858,298.93711288342,370.271612714044,3.0757844674627,2.88621406361652,3.5796291265666,27.889087873062,0.278797876358868,0.878795562132201,0.824632589604719,17,0.044158935470083,165765.520983663,1.04919492751625,-96,-3,True,True
27,299,370,3,3,124,3884,79.265306122449,24.2560958130109,125.48869210432,298.932508938581,369.537696482519,2.70524062998843,2.99198733633044,-1.01883570441453,25.4281945298378,0.467204008594226,0.90174687666281,0.997329112110145,17,0.088238573969325,165765.520983663,1.04919492751625,-96,-3,True,True
28,298,370,3,3,124,3971,81.0408163265306,24.1863169139955,125.781725033907,298.390856306189,369.648562697246,2.80808517487441,3.05068224784738,3.40002239531744,26.91269095075,0.525620423742262,0.936028391624804,1.01689408261579,17,0.05837993803179,165765.520983663,1.04919492751625,-96,-3,True,True
29,298,370,3,3,114,3873,79.0408163265306,20.7501750016456,117.727571594388,297.683045512943,369.833120762024,2.92378898469714,3.21762295044533,67.8450459017215,29.5550058221844,0.358202215142531,0.974596328232381,1.07254098348178,17,0.098180998558257,165765.520983663,1.04919492751625,-96,-3,True,True
30,298,368,3,3,121,3717,75.8571428571429,23.9114010890373,121.840039140375,297.608518864993,367.961448108569,2.98512239851179,2.61414178732071,0.278017848152758,24.515522580128,0.39337479253124,0.99504079950393,0.871380595773569,17,0.170512003021624,165765.520983663,1.04919492751625,-96,-3,True,True
31,296,368,3,3,115,3700,75.5102040816327,21.5075899739827,116.501345566252,296.094971703632,368.377674316341,3.04825090629507,2.81265908991125,-0.075667625239546,26.9350434656956,0.38943229670152,1.01608363543169,0.937553029970416,17,0.098693424856008,165765.520983663,1.04919492751625,-93,-3,True,True
32,297,367,3,3,120,3946,80.530612244898,21.5937462988013,120.499885848503,297.154324646283,367.361291151528,2.73123856272377,3.46279662042593,0.18747548191308,29.712315184317,0.392870707260053,0.910412854241257,1.15426554014198,17,0.103109977236847,165765.520983663,1.04919492751625,-96,-3,True,True
33,297,367,3,3,136,4238,86.4897959183674,25.8860315724638,136.668393550541,296.955240402176,367.275172908498,2.91203410321552,2.75353764551151,5.33356186685933,25.1905324850246,0.278789438768207,0.970678034405174,0.917845881837169,17,0.152185471621513,165765.520983663,1.04919492751625,-96,-3,True,True
34,297,367,3,3,119,3850,78.5714285714286,23.39370227481,122.283969602458,296.576519029632,367.268936469782,3.00777272017767,2.81857243411915,5.7092893964412,26.633245290702,0.501660200775792,1.00259090672589,0.939524144706382,17,0.057272024977441,165765.520983663,1.04919492751625,-96,-3,True,True
35,298,367,3,3,126,4071,83.0816326530612,23.4232021153053,127.38481235949,297.651434788066,366.846632195265,2.85337252169072,3.04984944216216,5.18496142547953,27.3392595432445,0.380814115416061,0.951124173896906,1.01661648072072,17,0.026508757939047,165765.520983663,1.04919492751625,-96,-3,True,True
36,298,368,3.5,3.5,120,5295,65.3703703703704,28.3411511848074,123.575446465748,297.751812392259,367.902590668478,3.12493185197584,2.93604596528089,-0.90366634603353,28.8239352719124,0.266618953759298,0.892837671993097,0.838870275794539,17,0.054305630564702,165765.520983663,1.04919492751625,-96,-3,True,True
37,298,368,3,3,114,3719,75.8979591836735,21.8428944201861,116.609835295589,298.062297338713,367.676095404917,3.19211767962308,2.72312585653946,0.856153130333483,27.3084141203183,0.329841090719088,1.06403922654103,0.907708618846486,17,0.052578564907857,165765.520983663,1.04919492751625,-96,-3,True,True
38,298,369,3.5,3.5,122,5309,65.5432098765432,31.3530471406741,129.772365661523,297.597475075737,368.517805704045,2.84375155240407,3.02372274076981,-2300.4430348929,27.0136637639297,0.6281223238392,0.81250044354402,0.86392078307709,17,0.010793389725598,165765.520983663,1.04919492751625,-96,-3,True,True
39,297,368,3,3,126,3987,81.3673469387755,24.14302102865,128.199757623008,297.139878389016,367.979445525733,2.97544457708761,2.70648784367112,-8.42300830977017,25.2992600196998,0.141380515369603,0.991814859029203,0.90216261455704,17,0.06346431788046,165765.520983663,1.04919492751625,-96,-3,True,True
40,295,367,3,3,126,3953,80.6734693877551,22.8583818906157,124.324374008391,294.871594557047,367.150901296727,3.08643575306429,2.76051361719331,-6.38273254468538,26.7668341284466,0.198139241781287,1.0288119176881,0.920171205731103,17,0.058008578417078,165765.520983663,1.04919492751625,-93,-3,True,True
41,295,367,3,3,122,3650,74.4897959183674,25.0258009303049,123.656060241026,294.744034569617,366.996997097426,2.82533179477575,2.53968364000282,3.52308422606585,22.5423376659709,0.255983044312109,0.941777264925249,0.846561213334273,17,0.157825779552544,165765.520983663,1.04919492751625,-93,-3,True,True
42,295,367,3,3,129,4228,86.2857142857143,24.5381834898102,132.291718477175,294.655128789118,366.707268624209,2.91721280824746,3.00020126102395,-0.342593564194861,27.4959274778094,0.452358055601676,0.972404269415822,1.00006708700798,17,0.219746056741767,165765.520983663,1.04919492751625,-93,-3,True,True
43,295,367,3,3,126,3892,79.4285714285714,25.8227869628863,129.575447604081,294.823324323905,366.642973470405,2.83372737078945,2.6481159213634,-0.043384286293979,23.5746324355693,0.398349391060272,0.944575790263148,0.882705307121133,17,0.142613666893206,165765.520983663,1.04919492751625,-93,-3,True,True
44,295,367,3.5,3.5,125,5039,62.2098765432099,29.3941776587077,124.997494689294,295.131471518017,366.488162903668,2.82715359660243,2.92015206038948,10.3390248322642,25.9361042760364,0.52845243232576,0.807758170457836,0.834329160111279,17,0.100170038575199,165765.520983663,1.04919492751625,-93,-3,True,True
45,294,367,3.5,3.5,123,5190,64.0740740740741,29.4764093906028,126.225109186256,293.851386899266,366.607407301424,2.88158301366855,2.96319689388183,0.273012929118787,26.825110391435,0.419779562014385,0.823309432476728,0.846627683966237,17,0.03427677903886,165765.520983663,1.04919492751625,-93,-3,True,True
46,294,366,3.5,3.5,114,4923,60.7777777777778,26.908624529583,116.516207952229,293.82331260963,366.269747889378,2.79435501514385,3.21480285611228,-3.31257444666192,28.2218708045065,0.322462955607698,0.798387147183956,0.918515101746364,17,0.05206913942533,165765.520983663,1.04919492751625,-93,-3,True,True
47,294,367,3,3,111,3651,74.5102040816327,20.3059481071379,112.69252589362,294.223889197432,366.585707388502,2.92287375615002,3.10429334467985,-0.01708560127848,28.5051075772021,0.470919038337684,0.974291252050005,1.03476444822662,17,0.01003607360609,165765.520983663,1.04919492751625,-90,-3,True,True
48,295,367,3,3,117,3926,80.1224489795919,23.3287355895381,122.110459929555,294.52268194759,366.557775924113,2.84261120154472,3.21414339238842,-3.62255389425321,28.7033498083024,0.650687833334892,0.947537067181573,1.07138113079614,17,0.006954621397705,165765.520983663,1.04919492751625,-93,-3,True,True
49,294,367,3,3,124,3840,78.3673469387755,24.4379212496088,125.772812782163,294.145979112904,366.698509297046,2.72881464874554,2.84094355271475,-0.020537842601104,24.3549092233692,0.3349724546465,0.909604882915181,0.94698118423825,17,0.151495926920535,165765.520983663,1.04919492751625,-93,-3,True,True
0,380,475,4,4,183,8617,106.382716049383,36.8425304090811,178.726111382527,380.448924911829,475.056563665262,3.48721026224996,3.33132815445844,3.82627020303157,36.4960129464596,0.452474335944505,0.87180256556249,0.832832038614611,18,0,144431.853682462,1.06193829371355,-168,-6,False,False
1,381,476,4,4,190,9378,115.777777777778,39.2617050251448,192.854878463733,381.016611417658,475.77810932964,3.49120019376684,3.37180260216853,0.584209925405956,36.9816911411838,0.222511592483085,0.872800048441711,0.842950650542133,18,0.013307705568736,144431.853682462,1.06193829371355,-168,-6,False,False
2,381,476,4,4,182,9007,111.197530864198,37.9338019085446,185.50616574696,380.877605125513,475.895244710388,3.27628237619611,3.58654876144106,0.073986546923667,36.9154305552818,0.161102998116987,0.819070594049029,0.896637190360266,18,0.001791713246674,144431.853682462,1.06193829371355,-168,-6,False,False
3,380,475,4,4,186,9266,114.395061728395,38.0089914678566,188.678016634873,379.777173473446,475.483144189355,3.492411794533,3.47525953920784,0.389357529084351,38.1296275441,0.532052599508289,0.873102948633251,0.86881488480196,18,0.032891313213859,144431.853682462,1.06193829371355,-168,-6,False,False
4,380,475,4,4,172,9152,112.987654320988,33.9558514483765,177.845624527425,379.75245881435,475.020261623406,3.60044876979919,3.72923941029115,-17.7960686186833,42.1819617607377,0.248369023785691,0.900112192449797,0.932309852572788,18,0.106277833738369,144431.853682462,1.06193829371355,-168,-6,False,False
5,379,475,4,4,177,9113,112.506172839506,34.5282576910565,179.03970965837,379.032832097351,475.255292208836,3.481721539631,3.75927945943354,1.89589732762968,41.1195656670391,0.257394752294889,0.870430384907749,0.939819864858384,18,0.025186028561799,144431.853682462,1.06193829371355,-168,-6,False,False
6,379,474,4,4,181,9151,112.975308641975,37.3601012861932,185.243342565344,379.194945638363,474.347401833294,3.54135463483462,3.46270708366213,1.01937764397975,38.5243258599928,0.398361438511043,0.885338658708655,0.865676770915533,18,0.063114475188307,144431.853682462,1.06193829371355,-168,-6,False,False
7,379,476,4,4,185,8985,110.925925925926,38.7590778782187,186.865152030121,379.420348252669,476.023570515785,3.32180552899456,3.48109291792647,-0.107669057668756,36.3278496949832,0.421008577984325,0.83045138224864,0.870273229481617,18,0.05701530438176,144431.853682462,1.06193829371355,-168,-6,False,False
8,380,475,4,4,188,9343,115.345679012346,36.4343348084469,186.407245534545,379.891698648919,475.371985051552,3.6791918887255,3.43859417912424,0.121726758339923,39.7450671863451,0.387430072689866,0.919797972181376,0.859648544781059,18,0.094066054557417,144431.853682462,1.06193829371355,-168,-6,False,False
9,380,475,4,4,182,8919,110.111111111111,36.4759349045435,181.956653755978,380.164689289087,474.928557223089,3.46130787543793,3.45354322120997,-2.45538474857557,37.5538959629965,0.179517777149364,0.865326968859482,0.863385805302491,18,0.055130645850347,144431.853682462,1.06193829371355,-168,-6,False,False
10,380,474,4,4,190,9095,112.283950617284,40.191588877418,191.920561741902,379.876327251388,473.545927467352,3.21727991221111,3.48751215084109,3.46436753249907,35.2496208051,0.470613231491401,0.804319978052776,0.871878037710271,18,0.061359150596969,144431.853682462,1.06193829371355,-168,-6,False,False
11,378,474,4,4,171,9157,113.049382716049,34.6352782523681,179.06377837282,378.368855007243,474.101780064408,3.60596395715717,3.6847989785291,0.020866819909724,41.7431342307524,0.382639775610754,0.901490989289293,0.921199744632274,18,0.184215128484811,144431.853682462,1.06193829371355,-168,-6,False,False
12,379,474,4,4,179,8971,110.753086419753,34.1769292136379,177.48558622663,378.819407094801,474.048369100275,3.7131022343095,3.45420378772925,-11.8614452545681,40.2934761334188,0.186958196583212,0.928275558577375,0.863550946932313,18,0.034728060651125,144431.853682462,1.06193829371355,-168,-6,False,False
13,378,473,4,4,188,9360,115.555555555556,38.5941209621298,189.603769648914,378.430948765794,473.407521838097,3.52605529185665,3.5051756581998,0.46172991754415,38.8283358919811,0.593119623065596,0.881513822964162,0.876293914549949,18,0.036361723584888,144431.853682462,1.06193829371355,-168,-6,False,False
14,379,473,4,4,189,9529,117.641975308642,38.8511908208349,192.638800667112,378.776853634481,473.518002903719,3.55020000990982,3.48625223453796,-3.16943387187647,38.8831552358962,0.564022436350116,0.887550002477456,0.871563058634489,18,0.001411838613625,144431.853682462,1.06193829371355,-168,-6,False,False
15,378,473,4,4,200,9449,116.654320987654,41.6997381327678,200.321108320662,378.226032085727,473.29741409051,3.35205497029922,3.29451949869437,-21.20262474024,34.6938971728002,0.373558087868307,0.838013742574805,0.823629874673593,18,0.107739663555612,144431.853682462,1.06193829371355,-168,-6,False,False
16,379,473,4,4,188,9018,111.333333333333,38.4524718658319,188.276844674363,378.814120607634,472.87517073273,3.44012091449716,3.30158112531933,6.09946443948714,35.6817013014862,0.223905101490891,0.860030228624291,0.825395281329831,18,0.028471985253375,144431.853682462,1.06193829371355,-168,-6,False,False
17,378,472,4,4,182,8882,109.654320987654,38.2752089103578,184.092629892761,378.520421144757,472.291169824054,3.53490204468387,3.32397027099918,3.65442085456652,36.9134287605477,0.596337181760542,0.883725511170968,0.830992567749795,18,0.034519863519238,144431.853682462,1.06193829371355,-168,-3,False,False
